Player Name,Rank,OVR,PAC,SHO,PAS,DRİ,DEF,PHY,Acceleration,Sprint Speed,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Shot Passing,Long Passing,Curve,Agility,Balance,Reactions,Ball Control,Detailed Dribbling,Composure,Interception,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression
Max,11071,64,63,53,61,684,384,572,66,61,51,59,49,59,49,68,46,41,69,65,44,66,75,55,69,69,64,23,43,40,45,40,52,64,57,49
Xavier Amaechi,11071,64,811,54,572,682,317,501,80,81,53,62,50,42,48,64,61,54,60,41,46,77,72,48,68,70,55,32,31,25,34,34,52,62,50,32
Kevin Amaro,11071,64,69,39,53,56,62,68,72,66,35,41,42,42,46,43,67,48,53,50,50,72,59,45,52,57,50,66,53,63,60,63,67,80,64,63
Aurèle Amenda,11071,64,4123,27,5020,4613,617,784,34,46,23,42,18,27,36,35,40,23,65,62,26,34,37,63,51,42,62,61,60,64,58,57,68,65,86,78
Mustafa Amini,11071,64,582,59,61,67,56,70,64,53,56,68,61,56,45,64,53,45,67,63,51,77,75,63,67,65,64,58,45,57,58,52,62,73,71,68
Jonathan Amon,11071,64,89,55,53,69,27,56,91,88,59,60,45,40,50,53,55,35,56,50,50,91,87,55,66,67,53,25,39,28,25,25,63,54,57,52
Isak Helstad Amundsen,11071,64,673,378,485,598,642,724,65,69,31,45,43,30,35,37,41,32,59,55,39,55,60,60,61,59,52,62,64,64,65,63,77,72,79,52
Costin Amzar,11071,64,89,42,52,63,56,67,90,88,44,43,37,23,40,42,57,35,60,48,40,77,89,59,57,62,55,58,40,53,61,60,63,73,57,83
Joseph Anang,11071,64,64,62,63,63,33,64,34,32,6,47,7,9,15,59,13,12,27,19,12,31,50,57,10,13,37,12,11,12,12,10,53,25,55,30
Eirik Ulland Andersen,11071,64,682,64,65,631,34,532,67,68,61,70,68,48,60,63,66,71,64,66,73,65,67,63,64,62,58,31,52,36,30,29,59,57,55,41
Alexander Juel Andersen,11071,64,632,444,55,582,62,731,65,61,41,52,44,44,42,44,55,36,63,58,48,64,62,60,62,54,60,64,60,63,61,61,75,67,77,71
Danny Andrew,11071,64,585,54,62,62,61,68,55,60,45,63,68,40,56,59,65,75,61,59,64,65,59,60,61,62,59,59,58,61,62,61,65,76,70,52
Chuks Aneke,11071,64,495,643,575,604,466,71,48,50,65,68,61,58,60,56,54,59,60,51,58,45,34,59,63,64,62,44,66,41,48,41,77,33,92,64
Matteo Angeli,11071,64,79,48,50,46,64,66,80,79,47,54,45,38,49,55,31,32,62,53,35,74,70,62,51,32,55,61,70,58,68,65,80,61,70,59
Tobias Anselm,11071,64,761,63,591,64,41,592,74,77,65,64,60,59,52,65,53,44,64,58,48,61,62,59,66,64,57,28,56,43,39,47,70,60,64,41
Irwin Antón,11071,64,53,67,62,60,40,69,56,50,70,65,62,61,69,68,63,54,59,59,65,60,65,66,58,60,65,33,65,44,33,33,73,63,77,55
Mateo Antoni,11071,64,53,38,54,48,66,67,53,53,36,42,36,40,46,45,53,42,59,65,41,51,66,52,56,38,54,65,63,67,66,64,68,61,71,64
Nico Antonitsch,11071,64,483,32,40,43,641,771,56,42,23,53,33,29,41,46,24,24,50,41,27,63,66,57,45,31,54,66,62,63,64,63,73,72,80,76
Arvin Appiah,11071,64,901,601,531,702,28,402,91,90,62,61,58,50,65,58,59,41,54,42,45,90,77,51,67,70,61,19,44,29,29,26,52,46,38,35
Elder Arauz,11071,64,613,612,603,632,31,671,32,29,13,45,14,11,8,33,12,9,14,11,11,38,45,61,10,12,32,16,18,12,15,16,55,22,56,29
Cristian Arce,11071,64,65,62,56,63,27,64,25,30,8,42,10,6,19,57,12,11,25,34,13,50,49,61,20,10,49,13,12,11,16,15,53,34,60,21
Luis Arce,11071,64,68,58,60,64,64,61,70,66,58,65,60,35,60,65,50,58,67,60,36,67,54,60,65,63,68,65,55,66,65,60,66,55,63,60
Jack Armer,11071,64,701,4411,555,583,571,682,71,70,33,64,47,36,44,52,63,40,56,49,61,62,43,58,57,59,54,56,50,57,59,56,67,85,69,44
Luke Armstrong,11071,64,703,63,46,611,25,828,70,70,64,66,61,55,60,46,30,43,57,41,43,67,68,60,62,59,59,19,64,21,23,18,89,90,84,66
Abdiel Arroyo,11071,64,64,65,40,54,24,66,53,73,70,66,60,51,58,41,26,35,53,32,31,49,53,61,60,50,59,20,70,17,18,22,76,49,81,45
Juan Artola,11071,64,72,614,62,69,472,55,74,70,61,64,60,62,56,63,60,55,64,61,57,76,79,62,68,69,63,41,62,45,50,40,70,52,59,46
Jonas Arweiler,11071,64,55,64,51,601,27,651,54,55,64,68,62,58,67,55,42,58,56,44,44,63,54,65,63,57,60,16,67,27,23,21,73,57,76,46
Rocco Ascone,11071,64,682,525,644,682,555,511,70,66,50,61,44,44,54,68,52,53,69,67,55,71,71,63,68,67,66,52,56,54,58,57,56,46,46,67
Abdulfatah Aseri,11071,64,726,61,60,722,28,432,79,67,61,64,60,62,54,63,60,52,60,59,67,83,92,54,70,72,55,18,50,26,30,28,54,35,41,54
Taye Ashby-Hammond,11071,64,6310,637,629,647,23,6210,25,20,11,47,5,9,17,38,12,13,24,35,13,33,33,60,17,14,31,12,13,6,14,14,37,29,31,16
Valentin Atangana Edoa,11071,64,56,51,60,60,63,55,59,54,48,58,51,48,49,62,52,44,65,62,49,56,78,62,63,56,62,63,57,62,65,63,53,61,47,66
Jonathan Augustinsson,11071,64,695,48,601,62,59,69,68,70,45,55,53,28,53,48,64,65,64,61,62,65,69,54,64,61,54,53,57,56,65,64,72,70,74,53
Brandon Austin,11071,64,69,63,55,62,418,64,36,49,9,41,9,6,11,32,12,11,19,18,12,42,38,51,17,14,45,6,13,21,12,12,52,18,54,27
George Ayimbire Ayine,11071,64,68,55,62,61,58,61,65,71,56,53,58,44,52,63,52,47,68,66,51,63,80,69,61,59,57,64,41,53,63,59,54,63,61,58
Ayman Azhil,11071,64,67,45,63,661,60,441,68,66,39,58,46,38,50,65,49,49,73,67,46,70,80,65,67,64,52,60,48,65,58,63,43,54,33,60
Abdoullah Ba,11071,64,758,551,61,681,541,596,78,72,53,62,60,36,48,63,59,42,64,58,60,80,65,64,64,70,62,56,47,56,55,50,59,73,52,60
Pape Ibnou Ba,11071,64,685,633,511,633,26,69,66,70,60,70,64,60,68,59,47,52,54,36,49,66,80,62,62,61,59,20,65,24,20,19,77,75,77,39
Ahmed Ba Masoud,11071,64,772,49,55,611,56,651,77,77,44,59,52,39,40,44,62,62,57,54,61,69,60,58,58,61,57,56,44,55,59,62,62,78,62,58
Tom Baack,11071,64,64,562,581,621,642,701,66,63,55,63,58,43,33,64,45,34,67,61,46,68,68,58,64,60,60,63,57,65,66,64,68,78,70,61
Julian Baas,11071,64,656,571,65,63,55,714,68,62,50,72,64,46,48,64,63,68,66,64,71,56,55,64,65,64,56,62,52,50,56,55,65,85,70,59
Boris Babić,11071,64,811,61,50,641,27,68,79,82,63,63,53,55,58,63,46,34,52,36,56,74,78,65,62,62,60,13,64,35,18,21,78,60,70,70
Baek Jong Beom,11071,64,6920,6111,565,7015,27,6113,29,23,10,42,12,13,13,38,12,12,23,25,14,35,29,48,12,14,35,12,15,10,12,13,53,18,55,23
Corey Baird,11071,64,77,63,56,63,32,691,76,78,65,68,57,56,61,55,58,55,59,46,60,69,66,62,63,62,61,24,66,34,29,21,77,69,69,67
Abdoulaye Bakayoko,11071,64,77,34,431,54,64,66,72,81,29,55,23,34,41,39,31,27,56,44,37,49,57,61,57,51,53,62,60,64,67,65,73,59,68,68
Navajo Bakboord,11071,64,75,40,56,62,60,61,76,74,38,45,43,25,41,48,60,30,61,60,42,72,73,54,65,58,56,64,60,53,64,62,71,61,58,67
Tyreeq Bakinson,11071,64,611,562,591,641,642,74,63,60,50,68,63,47,45,65,44,42,66,64,50,63,57,63,64,65,68,65,61,63,64,63,76,72,80,63
Silviu Balaure,11071,64,761,571,622,651,43,612,77,75,60,56,56,45,48,58,63,59,63,62,62,76,75,60,63,65,52,52,41,45,39,37,58,74,57,57
David Ball,11071,64,658,642,622,644,531,761,63,67,63,68,64,56,60,61,62,58,63,62,60,64,69,65,65,62,66,58,58,44,57,53,70,85,73,73
Yusuf Barası,11071,64,75,652,511,671,21,611,78,73,68,64,58,57,77,50,42,47,60,43,57,73,66,58,66,68,57,18,59,15,17,18,72,69,60,50
Cristi Bărbuț,11071,64,93,584,545,661,30,57,92,93,57,65,55,57,59,54,59,40,58,45,50,90,90,56,63,63,57,31,36,23,33,32,55,73,46,64
Sergio Bareiro,11071,64,64,63,50,59,22,65,63,65,67,58,59,59,65,52,26,60,60,60,31,51,55,66,59,62,51,11,66,19,18,19,77,55,79,39
Francisco Bareiro,11071,64,474,661,50,601,191,6712,44,50,70,64,61,60,68,56,48,58,55,33,32,61,57,58,62,60,60,13,72,15,10,15,78,51,86,37
Luis Barraza,11071,64,63,611,73,582,22,6810,27,15,8,55,5,5,17,35,13,13,24,19,14,23,34,58,19,7,37,8,14,5,13,13,57,26,69,26
Enzo Barrenechea,11071,64,62,63,63,68,58,64,65,60,58,71,67,59,62,64,49,49,70,70,57,64,65,59,67,71,58,59,45,59,60,58,59,66,66,56
Abdourahmane Barry,11071,64,771,25,31,461,65,701,72,81,22,33,20,31,37,34,30,27,31,30,26,63,62,60,54,31,59,63,64,59,70,68,80,65,78,54
Louie Barry,11071,64,876,602,541,671,287,594,90,85,61,60,61,52,58,60,53,45,58,44,50,91,86,56,60,66,61,19,54,23,30,27,73,74,60,35
Anthony Barylla,11071,64,69,46,562,582,603,752,71,68,47,61,35,28,31,50,57,59,59,57,51,64,61,61,58,55,58,58,62,60,60,57,79,83,76,60
Fernando Basante,11071,64,65,64,47,64,21,59,66,64,66,66,59,53,66,48,33,37,60,40,42,66,80,64,65,62,47,19,58,17,16,14,67,60,66,39
Alex Bass,11071,64,65,62,64,66,58,60,61,54,16,48,20,14,20,45,14,16,33,40,19,60,62,60,20,15,42,27,14,10,21,25,64,30,56,32
Roko Baturina,11071,64,66,66,49,61,21,68,67,65,68,71,60,55,64,44,53,41,55,42,38,54,37,54,63,64,58,17,61,18,15,14,76,59,78,50
Mika Baur,11071,64,66,563,624,661,431,54,67,65,60,56,49,49,42,63,62,36,69,60,50,72,76,48,67,68,44,44,49,37,46,40,57,54,56,50
André Becker,11071,64,57,632,411,581,281,751,55,58,68,69,47,60,60,46,33,27,47,36,30,63,36,55,60,58,61,20,70,25,22,26,80,67,89,49
Jake Beesley,11071,64,70,63,48,60,44,664,64,74,65,66,60,57,54,50,40,38,57,41,42,58,53,60,64,59,55,40,64,42,44,37,74,55,75,56
Marcel Beifus,11071,64,59,53,50,562,641,65,56,61,51,62,52,47,52,41,49,40,59,48,39,61,61,61,61,51,53,60,64,65,65,63,68,57,69,64
Florin Bejan,11071,64,42,32,411,44,632,751,50,36,33,40,23,23,42,27,27,30,61,40,29,49,37,61,50,37,49,62,64,61,65,60,73,65,81,74
Claudiu Belu-Iordache,11071,64,722,47,581,57,61,742,70,73,44,57,45,34,47,55,61,45,61,57,54,69,66,61,55,54,50,61,55,61,62,61,71,70,73,82
Ben Bender,11071,64,67,59,64,63,42,592,65,69,59,66,57,52,52,66,59,41,69,62,65,62,61,57,65,63,53,60,42,29,36,58,51,70,55,55
Romeo Benítez,11071,64,73,57,59,67,33,58,73,73,58,62,53,42,55,62,57,56,61,61,42,83,74,57,63,67,58,20,48,34,34,34,60,61,57,55
Iker Benito,11071,64,721,602,591,704,35,412,79,67,60,66,59,48,46,59,63,52,62,52,49,73,75,57,68,71,67,32,45,34,35,36,50,40,39,45
Liam Bennett,11071,64,817,346,549,649,553,648,80,82,29,33,40,27,39,54,57,38,56,52,57,85,84,59,58,62,57,55,50,56,57,55,71,86,52,64
Josh Benson,11071,64,61,57,64,661,60,64,69,54,54,64,62,52,52,62,61,62,68,63,64,74,75,60,65,64,63,61,49,59,65,55,60,71,62,61
Tobias Berger,11071,64,70,453,574,60,595,719,69,70,35,65,50,27,49,50,60,38,61,57,57,74,57,52,62,58,57,57,56,56,63,59,71,76,71,65
Erich Berko,11071,64,82,60,57,64,41,64,85,80,60,63,59,58,56,60,58,42,61,50,51,74,74,60,61,64,57,38,52,44,38,31,73,70,67,48
Facundo Bernal,11071,64,69,59,62,65,61,69,65,73,59,62,57,55,56,62,59,55,64,61,61,70,67,65,65,63,61,62,59,63,59,60,68,72,69,63
Brian Beyer,11071,64,67,65,54,66,35,74,66,67,64,75,65,38,59,56,56,41,57,53,42,64,62,70,67,66,64,28,64,35,33,27,75,73,75,74
Julius Biada,11071,64,561,693,601,662,394,614,59,54,65,78,73,66,60,63,48,66,63,56,72,68,73,65,66,66,62,39,50,37,39,38,62,52,70,50
Daniel Bielica,11071,64,664,631,543,67,38,63,42,33,9,41,7,5,12,46,11,14,30,28,14,32,33,58,13,6,46,11,11,20,13,14,53,26,54,25
Kacper Bieszczad,11071,64,641,61,633,641,36,661,39,32,9,47,9,7,14,45,12,12,26,19,10,27,22,54,12,5,25,8,11,5,13,13,56,28,59,22
Hayrullah Bilazer,11071,64,714,44,56,65,61,59,72,70,40,53,44,42,40,43,64,46,62,53,56,69,86,57,64,65,51,56,51,62,65,63,63,64,57,59
Nathan Bishop,11071,64,65,62,60,65,39,63,38,40,10,45,11,13,21,51,18,17,44,49,14,59,55,62,30,20,60,22,19,21,17,16,59,36,60,31
Uran Bislimi,11071,64,701,541,621,671,54,71,72,69,56,58,50,41,44,60,54,50,68,67,61,75,67,62,66,67,62,52,56,55,54,57,70,76,67,75
Joshua Bitter,11071,64,65,32,521,52,61,751,66,65,22,50,33,36,42,37,58,35,62,53,38,57,62,60,54,48,45,60,62,61,63,60,79,71,83,60
Brynjar Ingi Bjarnason,11071,64,691,25,47,411,631,70,68,69,20,42,19,25,38,49,23,43,58,56,41,49,42,58,56,27,50,62,62,61,66,64,76,61,76,65
Peter Bjur,11071,64,811,608,646,698,605,601,81,81,63,60,60,50,40,63,64,61,66,64,63,76,66,61,70,69,60,60,55,61,62,59,70,60,57,63
Frazer Blake-Tracy,11071,64,63,376,587,612,637,7218,66,61,35,39,36,36,40,59,60,42,61,57,35,70,49,62,61,61,59,64,60,63,63,62,81,70,73,70
Lewin Blum,11071,64,73,26,5615,582,594,632,74,72,25,23,23,28,39,55,56,30,60,58,53,66,74,57,58,55,55,57,46,58,64,64,63,70,63,55
Oscar Bobb,11071,64,80,59,59,68,31,40,84,76,60,61,54,55,63,58,60,58,63,47,60,75,80,55,66,68,61,24,48,26,34,31,44,50,36,38
Mateusz Bochnak,11071,64,73,61,56,66,37,58,70,75,63,60,62,49,56,62,58,50,56,50,53,72,72,63,65,67,46,38,33,45,31,30,50,77,57,41
Pelle Boevink,11071,64,654,63,633,642,26,621,33,16,10,47,10,10,15,26,10,14,31,28,11,25,25,62,12,10,33,14,11,9,14,12,53,22,57,20
Omar Bogle,11071,64,641,62,501,621,30,736,66,63,63,63,59,58,66,52,39,53,59,38,54,63,57,59,64,61,59,32,61,23,27,23,70,72,85,47
Mateusz Bogusz,11071,64,71,67,63,66,38,59,72,70,68,67,66,67,58,65,58,66,66,62,60,73,72,64,64,66,60,25,39,41,42,44,57,62,60,51
Leminger Bolívar,11071,64,63,50,58,60,62,68,65,61,48,45,58,31,66,62,60,55,56,60,46,61,69,59,58,61,55,62,59,63,63,62,68,72,68,61
James Bolton,11071,64,731,35,53,58,62,72,75,71,29,51,34,22,36,44,55,30,61,52,42,72,66,59,58,55,52,60,60,63,63,62,77,74,74,65
André Boman,11071,64,779,49,585,655,572,645,78,76,49,54,47,45,36,55,54,38,64,60,49,75,71,62,66,62,57,58,53,56,59,57,68,75,60,59
Tarsis Bonga,11071,64,73,59,541,632,32,755,69,76,59,69,52,44,51,59,53,28,62,44,40,55,51,63,62,67,55,20,63,37,29,19,80,67,82,65
Solomon Bonnah,11071,64,8925,372,50,644,552,515,90,88,41,32,30,36,40,48,59,34,54,39,44,92,92,57,59,62,44,59,31,57,58,56,47,75,36,60
Rivaldinho,11071,64,67,641,581,642,33,70,66,67,64,67,63,49,66,61,51,58,61,58,53,59,72,58,65,63,65,27,69,21,37,35,78,64,78,57
Christian Dahle Borchgrevink,11071,64,673,50,601,592,592,613,67,67,43,60,56,38,47,54,63,60,62,56,62,64,68,58,61,57,55,58,54,58,62,61,61,68,59,58
Yvandro Borges Sanches,11071,64,772,57,64,621,53,576,75,78,57,56,56,58,59,56,64,64,67,66,63,71,79,53,54,64,57,52,54,54,52,52,58,64,49,68
Filip Borowski,11071,64,76,29,59,61,56,56,81,71,24,32,28,32,40,58,64,26,64,62,39,68,72,55,59,61,52,62,33,57,59,56,51,65,48,67
Florin Borța,11071,64,813,361,492,592,581,653,82,80,32,50,32,26,37,38,60,38,56,40,47,77,79,58,54,56,52,59,52,57,60,59,70,70,60,69
Tim Boss,11071,64,67,62,60,64,48,62,47,49,9,45,11,10,33,52,9,18,29,28,13,48,48,63,21,16,37,19,8,15,9,9,61,29,67,31
Nawaf Boushal,11071,64,80,36,47,621,602,72,78,81,30,40,38,39,47,41,52,33,50,46,46,80,75,53,56,62,49,65,40,55,65,65,71,79,68,73
Calvin Brackelmann,11071,64,674,47,575,524,612,772,68,66,45,55,44,47,45,53,51,47,63,60,53,58,60,60,52,48,55,56,61,60,65,63,80,70,85,66
Cohen Bramall,11071,64,92,47,59,63,53,651,92,92,42,55,52,45,37,57,62,60,59,58,55,83,74,56,60,62,54,53,47,53,55,56,71,71,62,63
Michael Brandner,11071,64,68,46,56,61,60,67,67,68,48,52,43,30,40,54,44,33,66,64,34,65,83,61,65,55,53,59,50,60,63,66,63,74,65,64
John Brayford,11071,64,521,441,591,611,632,71,53,51,38,58,42,44,44,55,62,43,63,62,50,69,73,65,60,58,64,62,67,64,62,60,78,71,72,65
Volodymyr Brazhko,11071,64,61,31,54,54,59,66,59,62,25,43,31,28,41,59,35,30,65,60,33,53,58,67,61,49,45,66,42,60,58,63,55,60,70,68
Sebastian Breza,11071,64,631,64,50,68,33,622,33,34,10,38,7,7,21,32,11,12,27,25,14,24,23,55,18,12,23,12,22,14,11,13,65,34,73,37
Enrico Brignola,11071,64,764,594,621,674,3514,584,81,71,57,65,58,55,60,61,60,65,62,60,68,81,83,58,66,66,53,40,50,32,31,31,67,57,57,60
Ronald Briones,11071,64,79,56,62,64,52,62,73,83,60,55,59,26,37,66,57,50,65,61,50,72,76,61,62,64,51,57,44,45,56,60,53,69,53,76
Ryan Broom,11071,64,83,574,63,67,562,662,86,81,57,59,55,47,55,64,60,54,65,63,58,82,80,63,63,65,62,60,48,54,59,56,67,81,59,62
James Brophy,11071,64,862,51,58,64,55,69,82,90,51,56,50,40,47,58,59,54,58,57,52,80,69,57,61,63,56,54,42,57,57,56,65,84,66,59
Eamonn Brophy,11071,64,771,65,572,651,31,682,76,78,64,72,62,61,68,59,55,69,58,49,66,79,79,57,62,64,60,38,61,23,28,24,75,72,67,64
Nathaniel Brown,11071,64,777,4514,5713,6811,575,431,82,72,43,52,45,36,33,50,68,52,61,42,61,83,79,59,66,67,57,55,43,54,64,60,47,59,34,45
Reece Brown,11071,64,791,602,623,672,581,651,82,77,59,62,62,52,58,64,59,61,64,62,62,83,81,63,64,65,69,63,49,57,58,55,67,79,60,57
Will Bruin,11071,64,4410,633,551,601,36,688,44,44,65,68,55,61,57,63,45,52,60,47,64,56,54,63,62,59,70,31,75,44,23,22,78,39,83,64
Sol Brynn,11071,64,6315,605,613,669,31,6313,33,29,9,46,9,6,15,39,14,14,24,25,11,31,44,60,14,8,40,6,14,10,14,12,43,27,40,24
Tawfiq Bu Haymid,11071,64,68,58,62,65,58,69,71,65,53,64,63,55,60,62,63,57,63,60,63,73,77,61,62,66,51,58,55,57,62,56,69,81,66,61
Guille Bueno,11071,64,78,333,573,701,524,611,81,76,32,36,26,35,33,50,62,37,63,54,56,86,81,60,68,69,58,57,33,58,49,47,58,75,58,50
Lee Burge,11071,64,63,611,60,661,42,65,42,41,14,45,14,11,31,32,12,14,33,21,19,47,68,58,32,18,40,11,19,18,16,19,55,35,53,25
Korbinian Burger,11071,64,59,32,531,54,641,71,56,61,28,46,27,27,45,39,57,50,60,55,33,48,60,56,57,53,56,66,62,64,65,63,70,72,74,60
Nadja Burkard,11071,64,62,64,57,64,40,60,61,62,67,60,63,52,54,52,50,57,68,48,60,57,62,64,67,63,63,36,57,35,45,31,64,54,63,58
Jack Burroughs,11071,64,762,524,591,622,602,713,74,78,49,58,53,47,49,53,61,35,64,60,58,62,58,60,60,64,58,57,57,58,64,61,74,62,72,78
Karlo Butić,11071,64,71,64,53,61,37,65,70,72,63,73,60,63,64,51,49,49,58,47,61,65,60,65,61,60,57,29,65,31,41,31,75,60,71,54
Dan Butler,11071,64,73,44,561,611,583,712,73,73,42,49,47,35,35,54,60,54,57,51,60,76,70,58,59,59,56,60,50,59,60,57,75,81,67,66
Zico Buurmeester,11071,64,681,56,622,641,58,592,67,69,58,59,53,40,48,64,52,39,69,67,46,73,70,65,63,63,63,56,53,56,60,62,60,67,56,55
Alexandru Buzbuchi,11071,64,64,59,60,66,36,65,35,37,14,45,17,19,23,29,18,17,22,16,16,40,35,61,13,14,21,22,15,11,11,18,43,35,37,19
Lanchi,11071,64,67,39,52,60,59,55,68,67,31,52,40,40,35,39,57,29,56,62,57,62,75,61,60,60,46,64,57,50,65,62,59,69,50,49
Raúl Cáceres,11071,64,71,45,57,60,59,60,73,70,43,54,44,38,32,41,66,39,64,55,51,61,65,58,62,59,45,56,53,60,62,61,63,64,55,66
Jefferson Cáceres,11071,64,786,622,584,693,23,41,77,79,63,62,60,58,60,58,60,59,60,56,46,75,69,60,68,70,56,16,44,24,19,20,45,60,34,32
Andreias Calcan,11071,64,73,591,61,642,36,611,71,74,56,66,59,54,67,64,61,62,62,57,56,72,67,57,64,65,51,33,46,29,41,37,61,64,61,55
Diego Calcaterra,11071,64,542,33,45,491,65,701,51,56,28,45,31,31,37,37,36,32,54,51,36,48,47,57,54,46,50,61,58,66,68,66,68,61,76,66
Ross Callachan,11071,64,606,623,587,615,621,74,62,58,56,70,67,56,68,52,54,55,63,60,58,66,66,57,60,59,64,60,61,61,64,61,69,81,69,80
Lyall Cameron,11071,64,80,58,58,67,54,57,85,75,60,58,60,49,46,59,50,45,62,59,61,81,74,65,67,65,61,58,48,49,59,48,54,73,52,51
George Campbell,11071,64,667,25,424,5715,613,756,60,71,21,33,20,28,35,33,24,27,60,46,25,57,46,56,59,58,50,61,64,61,63,56,77,64,82,69
Chem Campbell,11071,64,809,604,581,672,41,553,81,79,59,64,59,54,57,58,60,63,58,54,64,76,74,55,66,67,58,31,42,42,45,43,57,57,53,55
Alfred Canales,11071,64,64,55,58,65,59,64,68,61,54,59,56,39,45,62,42,35,67,64,43,65,66,65,64,65,62,63,44,58,63,58,56,73,63,56
Andy Cannon,11071,64,70,53,621,681,60,64,75,66,52,58,51,52,49,63,58,50,66,62,59,82,79,66,67,65,62,58,54,59,63,62,67,75,61,58
Àlex Carbonell,11071,64,40,60,63,68,63,59,47,35,60,62,62,49,49,63,59,51,66,65,59,73,80,63,68,67,54,63,57,62,65,62,56,59,57,66
Franco Carboni,11071,64,641,40,551,571,601,652,64,64,36,48,39,38,41,45,61,48,60,47,62,52,57,61,59,57,55,59,62,59,60,63,68,70,65,59
Facundo Cardozo,11071,64,70,32,50,53,62,72,72,69,29,45,22,33,37,34,63,29,54,48,58,59,61,57,57,48,51,62,57,70,57,61,76,73,76,61
Jesús Careaga,11071,64,65,63,66,67,42,60,38,48,14,50,20,15,21,41,19,12,25,23,16,39,45,60,25,13,50,10,16,18,14,15,52,30,50,21
Hussein Carneil,11071,64,69,511,597,663,24,414,70,69,52,55,44,39,40,64,48,39,68,56,42,61,74,51,68,67,65,24,29,24,24,22,36,58,34,36
Cătălin Carp,11071,64,61,43,54,55,63,69,54,67,38,61,43,29,38,47,42,34,67,61,45,68,67,63,59,47,55,61,63,60,67,64,69,72,72,59
Lucas Carrizo,11071,64,67,35,52,60,59,70,68,66,35,32,29,27,49,46,56,42,56,52,40,69,70,52,58,61,46,57,51,56,64,65,72,86,66,60
Tom Carroll,11071,64,56,59,66,67,62,53,57,56,58,60,59,58,56,65,66,67,68,65,63,80,77,64,66,64,67,63,55,62,64,61,55,45,51,69
Marc Casadó,11071,64,60,54,61,66,61,53,62,59,55,56,53,41,42,64,45,44,69,67,58,63,62,64,72,64,61,62,60,60,62,55,60,55,51,53
Olly Casey,11071,64,6010,27,45,50,641,697,59,60,23,36,24,27,32,33,32,22,61,55,25,46,55,47,56,46,58,63,67,64,65,64,73,67,74,60
Francesco Cassata,11071,64,53,50,65,65,53,60,65,43,40,55,70,39,40,63,66,58,68,66,52,60,60,64,68,65,59,49,29,58,59,48,47,60,56,74
Luís Santos,11071,64,80,59,53,67,45,48,82,79,59,63,55,59,53,52,62,45,55,41,60,78,76,60,65,67,53,40,45,44,48,47,62,55,43,46
Niklas Castro,11071,64,72,62,61,67,42,58,75,70,62,64,60,62,67,64,62,63,61,50,69,71,78,56,66,66,65,45,51,42,39,32,63,65,56,54
Tomás Castro Ponce,11071,64,673,552,624,671,519,654,68,66,50,67,53,55,59,67,53,47,66,63,57,71,67,59,68,67,63,45,46,47,59,57,62,63,70,55
Bruno Jordão,11071,64,65,561,633,68,523,611,67,64,54,63,55,46,57,66,57,43,69,67,50,69,68,64,68,69,68,55,58,45,56,48,66,58,62,61
Sebastián Cavero,11071,64,76,60,55,70,57,50,74,78,62,63,58,36,60,43,63,55,60,49,44,77,76,65,70,72,44,54,55,58,59,54,55,74,43,35
Osman Çelik,11071,64,50,47,55,61,62,73,48,51,39,70,46,43,41,50,45,31,65,64,40,49,60,57,66,61,62,55,70,58,69,61,69,73,73,73
Diego Céspedes,11071,64,61,22,40,44,64,68,58,64,15,34,22,24,35,28,22,25,59,46,26,47,68,58,59,28,60,63,57,65,65,64,68,56,74,69
Moutir Chajia,11071,64,731,56,632,681,32,372,70,75,55,59,57,52,57,67,58,43,68,63,56,71,76,60,67,70,53,21,49,35,33,29,46,34,38,35
Felipe Chamorro,11071,64,67,57,61,66,37,61,67,67,55,63,59,45,48,63,55,45,68,61,52,67,68,56,68,66,55,28,43,34,43,41,55,71,60,53
Chen Binbin,11071,64,84,581,592,632,40,691,86,82,56,63,58,58,56,59,62,58,58,55,57,82,76,57,57,63,59,36,57,45,34,31,77,76,66,64
Cheon Seong Hoon,11071,64,572,627,43,591,31,636,56,58,68,65,48,48,56,48,34,29,53,29,39,59,51,64,63,58,45,25,68,26,28,25,74,53,76,42
Lallianzuala Chhangte,11071,64,883,577,564,654,371,611,90,86,60,58,52,53,52,58,55,50,57,53,54,86,86,56,60,64,55,38,44,39,32,38,69,85,51,53
Chi Zhongguo,11071,64,73,56,631,64,653,671,71,74,52,65,59,52,53,62,57,57,67,64,56,74,77,61,62,61,63,63,60,66,67,64,68,86,58,63
Noah Chilvers,11071,64,793,63,611,661,56,713,81,78,62,67,64,62,55,61,60,56,62,60,60,85,84,58,61,65,66,58,49,53,59,54,69,83,67,65
Daniel Chima Chukwu,11071,64,68,622,49,621,30,831,65,70,64,63,58,57,62,48,40,52,57,42,53,54,68,58,63,62,62,31,70,26,25,19,91,80,87,77
Ethan Chislett,11071,64,74,591,612,652,52,612,70,77,58,61,65,49,51,62,59,66,63,58,62,79,78,60,62,63,61,52,49,52,55,49,57,81,56,49
Aurelian Chițu,11071,64,63,641,612,61,35,631,62,63,66,63,62,59,67,59,62,53,64,62,57,57,63,60,64,60,65,33,61,32,33,28,74,43,76,52
