Positioning,Rank,Player Name,OVR,PAC,SHO,PAS,DRİ,DEF,PHY,Position,Acceleration,Sprint Speed,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Shot Passing,Long Passing,Curve,Agility,Balance,Reactions,Ball Control,Detailed Dribbling,Composure,Interception,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Age,Att_Work_Rate,Def_Work_Rate,Age,Foot,Height,League,Nation,Team,Weight,Reflexes,Positioning2,Kicking,Handling,Diving
16,12084,GK,62,63,61,24,62,61,63,Arild Østbø,22,27,8,46,9,7,23,53,15,8,22,12,13,57,56,64,13,7,46,25,8,23,14,10,54,29,68,27,32,Medium,Medium,32,Right,183CM,Eliteserien,Norway,Viking FK,75KG,,,,,
5,12084,GK,63,63,62,24,66,56,58,Rome-Jayden Owusu-Oduro,28,19,6,42,9,6,17,27,13,11,25,23,10,39,31,60,10,10,35,11,12,5,13,11,52,30,57,16,19,Medium,Medium,19,Right,189CM,Eredivisie,Holland,AZ,82KG,,,,,
8,12084,GK,63,63,63,35,66,58,60,Benjamin Ozegovic,36,33,9,44,9,5,19,28,10,11,15,20,11,28,44,53,18,13,27,20,30,21,20,13,53,27,48,18,24,Medium,Medium,24,Right,184CM,Ö. Bundesliga,Austria,WSG Tirol,81KG,,,,,
18,12084,GK,63,63,60,54,64,57,64,Park Bae Jong,56,50,11,43,18,19,24,54,16,17,23,17,11,37,56,56,18,12,56,24,13,12,16,14,64,33,62,16,34,Medium,Medium,34,Right,185CM,K League 1,Korea Republic,Suwon FC,78KG,,,,,
18,12084,GK,621,63,58,49,682,651,581,Alex Paulsen,47,52,19,49,16,16,24,53,25,23,40,44,31,59,52,65,41,22,55,14,16,13,18,16,56,45,52,21,21,Medium,Medium,21,Right,183CM,A-League,New Zealand,Well. Phoenix,78KG,,,,,
14,12084,GK,68,63,58,46,65,56,59,Samuele Perisan,47,45,20,42,20,11,25,12,12,11,22,19,13,34,48,57,24,11,49,21,14,13,14,16,61,37,62,24,26,Medium,Medium,26,Right,192CM,Serie A TIM,Italy,Empoli,83KG,,,,,
5,12084,GK,654,63,593,27,652,591,594,Kleber Pinargote,32,20,5,44,6,5,11,27,11,9,20,13,11,29,42,60,19,5,23,13,11,9,14,11,40,27,38,20,20,Medium,Medium,20,Right,188CM,Libertadores,Ecuador,Independiente DV,77KG,,,,,
5,12084,GK,652,63,631,35,641,60,591,Nikolai Rehnen,33,39,19,45,14,12,16,29,17,18,26,19,18,38,40,54,21,11,22,8,9,17,9,8,52,23,57,19,26,Medium,Medium,26,Right,191CM,3. Liga,Germany,SV Sandhausen,82KG,,,,,
8,12084,GK,64,63,65,19,67,63,62,David Richter,17,22,9,47,7,8,18,23,11,13,29,26,10,31,27,44,23,12,22,13,14,9,10,13,52,18,62,27,24,Medium,Medium,24,Right,196CM,3. Liga,Germany,1860 München,90KG,,,,,
8,12084,GK,63,63,632,322,64,592,621,Lasse Rieß,32,33,9,44,8,5,16,34,10,11,27,26,13,35,25,60,14,9,39,14,13,8,13,13,57,22,65,28,22,Medium,Medium,22,Right,192CM,Bundesliga,Germany,1. FSV Mainz 05,88KG,,,,,
6,12084,GK,63,63,62,37,62,62,63,Jorge Roa,38,35,10,47,10,6,18,33,15,12,28,29,15,40,48,61,18,8,40,15,22,10,20,25,57,33,55,22,25,Medium,Medium,25,Right,181CM,Libertadores,Venezuela,Monagas SC,83KG,,,,,
8,12084,GK,62,63,61,27,63,64,62,Javier Rojas,29,24,7,48,4,7,16,29,10,10,27,25,8,25,39,62,18,11,26,8,10,11,9,10,41,24,44,26,27,Medium,Medium,27,Right,185CM,Sudamericana,Bolivia,Palmaflor,86KG,,,,,
6,12084,GK,62,63,61,25,62,60,63,Diego Alonso Romero,32,15,8,45,9,7,17,33,12,13,20,17,11,23,33,63,18,5,29,12,13,5,10,10,43,28,44,23,22,Medium,Medium,22,Right,188CM,Sudamericana,Peru,Universitario,78KG,,,,,
13,12084,GK,64,63,63,40,64,61,59,Mirko Salvi,44,35,13,46,18,15,24,60,16,19,21,20,19,50,54,63,24,13,61,16,10,21,10,12,59,38,64,34,29,Medium,Medium,29,Right,188CM,CSSL,Switzerland,FC Basel 1893,82KG,,,,,
9,12084,GK,673,63,584,27,66,582,613,Niklas Sauter,28,26,8,44,8,7,14,32,13,11,23,20,12,32,29,59,13,9,30,10,11,9,13,12,52,27,59,22,20,Medium,Medium,20,Right,183CM,3. Liga,Germany,SC Freiburg II,79KG,,,,,
14,12084,GK,656,63,623,22,633,651,634,Nathan Shepperd,20,26,9,49,7,5,15,59,17,14,10,35,12,45,47,49,30,12,32,7,24,10,9,11,40,45,36,20,23,Medium,Medium,23,Right,184CM,SSE Airtricity PD,Wales,Dundalk,77KG,,,,,
7,12084,GK,64,63,62,31,64,66,64,Dennis Smarsch,31,32,9,50,9,6,15,27,12,8,18,20,12,32,27,47,14,11,24,11,12,10,12,11,61,27,74,29,24,Medium,Medium,24,Right,195CM,3. Liga,Germany,MSV Duisburg,97KG,,,,,
12,12084,GK,641,63,631,35,658,55,621,Jordan Smith,36,33,15,41,20,12,23,40,14,13,28,22,16,48,44,57,24,16,51,14,14,21,16,15,54,29,55,27,29,Medium,Medium,29,Left,183CM,EFL League Two,England,Stockport,75KG,,,,,
5,12084,GK,65,63,62,40,67,60,64,Alessandro Sorrentino,39,41,5,45,6,9,14,33,13,12,21,18,11,23,26,48,13,12,34,10,10,6,12,10,58,20,64,26,21,Medium,Medium,21,Right,190CM,Serie A TIM,Italy,Monza,80KG,,,,,
7,12084,GK,58,63,64,33,69,66,61,Katie Startup,33,32,8,50,13,9,21,58,18,15,32,30,24,31,52,50,17,21,56,8,8,9,14,17,55,23,63,20,24,Medium,Medium,24,Right,170CM,Barclays WSL,England,Brighton,64KG,,,,,
12,12084,GK,67,63,59,29,64,65,63,Jakub Surovčík,26,34,11,49,12,7,17,51,13,15,48,58,14,23,21,48,27,16,44,9,23,8,12,14,58,35,64,22,21,Medium,Medium,21,Left,197CM,Česká Liga,Slovakia,Sparta Praha,78KG,,,,,
17,12084,GK,63,63,62,29,681,672,621,Andrew Tarbell,27,31,15,50,15,17,19,29,14,13,22,25,14,25,29,45,18,15,36,12,12,17,12,13,51,26,57,22,30,Medium,Medium,30,Right,191CM,MLS,United States,Houston Dynamo,88KG,,,,,
6,12084,GK,65,63,63,30,65,57,58,Kacper Trelowski,29,32,6,43,7,8,10,30,12,10,20,24,13,33,21,56,12,11,41,14,13,6,13,11,52,16,56,23,20,Medium,Medium,20,Right,190CM,PKO BP Ekstraklasa,Poland,Śląsk Wrocław,77KG,,,,,
8,12084,GK,66,63,601,22,681,611,632,Pablo Valencia,20,25,8,46,9,5,16,39,10,14,30,27,10,30,39,45,15,11,32,13,10,6,14,14,41,25,45,27,22,Medium,Medium,22,Right,188CM,LALIGA EA SPORTS,Spain,CA Osasuna,74KG,,,,,
5,12084,GK,65,63,64,23,62,60,64,Delano van Crooij,27,16,5,45,6,7,11,41,13,13,22,17,11,28,43,52,11,10,53,12,14,11,13,13,50,26,43,18,32,Medium,Medium,32,Right,185CM,Eredivisie,Holland,Sparta Rotterdam,78KG,,,,,
6,12084,GK,63,63,63,17,63,59,63,Giacomo Volpe,17,16,15,44,17,5,10,39,13,13,33,30,10,49,45,55,25,13,28,7,13,9,11,11,53,21,66,20,27,Medium,Medium,27,Right,189CM,Serie BKT,Italy,Feralpisalò,83KG,,,,,
6,12084,GK,64,63,64,22,62,63,61,Alexander Weidinger,22,23,7,47,6,8,10,24,13,12,23,23,13,29,38,54,18,11,25,12,10,14,13,11,54,21,68,22,26,Medium,Medium,26,Right,197CM,3. Liga,Germany,Jahn Regensburg,91KG,,,,,
6,12084,GK,623,63,642,2410,632,623,632,Quentin Westberg,18,32,9,47,9,15,16,49,10,10,28,36,10,46,55,58,18,9,50,16,8,10,13,12,53,34,70,16,37,Medium,Medium,37,Right,185CM,MLS,United States,Atlanta United,78KG,,,,,
6,12084,GK,63,63,659,40,62,647,61,Dominique Youfeigane,42,37,6,48,7,5,15,19,12,10,27,16,11,38,27,54,15,7,37,14,14,6,12,10,57,22,59,25,23,Medium,Medium,23,Right,188CM,Ligue 1 Uber Eats,Central African Republic,FC Lorient,84KG,,,,,
18,12084,GK,662,63,606,47,638,621,632,Yun Pyung Gook,45,49,16,47,11,16,25,54,20,17,27,25,16,32,46,57,24,12,31,24,16,12,11,12,67,25,75,19,31,Medium,Medium,31,Left,188CM,K League 1,Korea Republic,Pohang Steelers,79KG,,,,,
19,12084,GK,65,63,63,42,62,61,61,Lukáš Zima,43,41,12,46,14,14,23,34,12,12,30,22,17,34,36,60,24,18,26,21,15,10,13,13,68,34,77,23,29,Medium,Medium,29,Right,197CM,SUPERLIGA,Czech Republic,FC Petrolul,80KG,,,,,
13,13061,GK,62,62,61,306,582,67,63,Waleed Abdullah,33,25,11,50,13,12,12,57,14,13,22,30,11,43,30,56,20,11,45,22,12,18,11,12,55,38,76,30,37,Medium,Medium,37,Right,196CM,ROSHN Saudi League,Saudi Arabia,Al Nassr,86KG,,,,,
18,13061,GK,63,62,61,36,61,60,60,Mohamed Amsif,36,37,13,45,13,14,20,29,13,14,17,18,14,45,35,62,19,13,67,25,12,18,13,13,58,23,65,19,34,Medium,Medium,34,Right,186CM,Bundesliga 2,Morocco,Wehen Wiesbaden,92KG,,,,,
11,13061,GK,62,62,621,35,621,59,641,Fredrik Andersson,32,39,18,44,14,12,20,30,10,14,26,23,16,34,33,54,22,14,40,21,11,29,18,17,60,36,71,22,35,Medium,Medium,35,Right,196CM,Allsvenskan,Sweden,Varbergs BoIS,91KG,,,,,
5,13061,GK,61,62,65,47,65,64,59,Dawid Arndt,43,53,8,48,9,8,13,37,12,10,29,16,11,43,33,47,11,5,23,10,13,5,14,11,53,19,52,27,22,Medium,Medium,22,Right,187CM,PKO BP Ekstraklasa,Poland,ŁKS Łódź,80KG,,,,,
6,13061,GK,62,62,63,29,65,62,60,Víctor Aznar,30,28,7,47,5,11,20,39,13,13,35,28,14,35,45,49,18,14,31,15,19,7,18,22,60,27,70,26,21,Medium,Medium,21,Right,189CM,LALIGA EA SPORTS,Brazil,Cádiz CF,82KG,,,,,
11,13061,GK,655,62,635,385,655,603,593,Krzysztof Bąkowski,38,38,7,45,6,6,18,45,8,11,31,32,12,36,31,45,14,15,21,12,12,5,10,13,44,29,44,24,20,Medium,Medium,20,Right,190CM,PKO BP Ekstraklasa,Poland,Radomiak Radom,75KG,,,,,
12,13061,GK,61,62,63,50,64,56,58,Alessandro Berardi,50,51,10,42,19,19,22,55,14,15,29,32,16,35,45,60,21,11,53,21,11,11,19,17,58,45,55,23,32,Medium,Medium,32,Right,185CM,Serie A TIM,Italy,Hellas Verona,78KG,,,,,
12,13061,GK,631,62,602,34,632,631,611,Hans Christian Bernat,34,34,6,47,8,7,18,56,13,12,39,35,14,36,46,57,25,18,48,13,11,14,13,10,55,27,60,20,23,Medium,Medium,23,Right,192CM,3F Superliga,Denmark,Odense BK,88KG,,,,,
6,13061,GK,67,62,59,33,67,586,60,Emre Bilgin,34,32,8,44,9,6,14,38,12,13,22,21,10,31,38,44,17,9,28,8,10,6,10,12,52,24,56,27,19,Medium,Medium,19,Left,188CM,Trendyol Süper Lig,Turkey,Karagümrük SK,85KG,,,,,
13,13061,GK,63,62,60,26,66,55,57,Davor Blažević,24,29,14,41,13,19,16,14,13,20,16,20,13,51,59,60,30,12,41,12,13,10,11,11,55,42,67,20,30,Medium,Medium,30,Right,190CM,Allsvenskan,Sweden,Hammarby IF,88KG,,,,,
5,13061,GK,62,62,61,23,63,58,64,Pierre Bolchini,27,17,7,44,7,6,16,31,12,12,19,19,14,37,21,52,11,7,26,7,14,8,10,14,57,23,70,28,24,Medium,Medium,24,Left,200CM,Serie BKT,Italy,Como,88KG,,,,,
5,13061,GK,645,62,6012,346,666,6614,593,Maximilian Braune,34,34,8,50,8,5,18,39,14,10,34,26,11,39,39,45,22,8,22,9,12,10,13,11,53,18,57,25,20,Medium,Medium,20,Right,185CM,3. Liga,Germany,MSV Duisburg,76KG,,,,,
8,13061,GK,623,62,606,35,637,593,603,Jorge Cabezudo,32,40,10,44,8,7,12,40,11,13,15,14,12,38,47,63,15,8,36,19,11,18,12,9,52,30,55,21,22,Medium,Medium,22,Right,180CM,Libertadores,Peru,FBC Melgar,80KG,,,,,
6,13061,GK,62,62,59,32,56,66,66,Cañizares,27,39,9,50,9,7,18,22,12,13,60,49,10,45,37,58,28,8,44,7,11,6,14,12,48,30,54,26,21,Medium,Medium,21,Right,186CM,LALIGA EA SPORTS,Spain,Real Madrid,81KG,,,,,
11,13061,GK,62,62,62,44,63,62,60,Joel Coleman,40,49,17,47,16,18,25,40,11,11,35,44,20,48,62,58,19,17,52,16,11,16,12,13,57,40,60,16,28,Medium,Medium,28,Right,198CM,EFL League One,England,Bolton,82KG,,,,,
8,13061,GK,60,62,61,27,66,59,58,Matías Córdova,24,32,8,44,9,8,15,39,13,15,32,32,15,38,25,62,10,10,38,22,13,7,11,11,55,22,67,22,21,Medium,Medium,21,Right,195CM,Libertadores,Peru,Sporting Cristal,84KG,,,,,
6,13061,GK,63,62,60,26,63,58,59,James Delianov,24,29,7,44,5,5,22,31,14,12,31,30,10,32,33,56,20,10,39,6,11,7,12,13,53,30,63,39,24,Medium,Medium,24,Right,188CM,A-League,Australia,Adelaide United,87KG,,,,,
7,13061,GK,64,62,54,23,68,55,65,Filip Djukic,17,32,7,41,4,6,15,22,15,11,19,18,12,20,43,48,11,6,38,8,15,6,9,11,36,23,35,24,24,Medium,Medium,24,Right,181CM,3F Superliga,Montenegro,Hvidovre IF,60KG,,,,,
4,13061,GK,59,62,56,39,61,60,67,Iago Domínguez,35,46,8,45,9,5,17,45,14,12,24,16,14,53,52,63,40,11,31,8,10,8,13,13,47,31,49,35,22,Medium,Medium,22,Right,183CM,LALIGA HYPERMOTION,Spain,CD Mirandés,76KG,,,,,
6,13061,GK,62,62,58,36,65,66,62,Filip Dujmović,38,32,9,50,6,6,13,41,11,12,21,17,10,36,21,55,17,7,26,11,6,6,14,7,53,24,58,30,24,Medium,Medium,24,Right,191CM,SUPERLIGA,Bosnia and Herzegovina,FC Dinamo 1948,80KG,,,,,
5,13061,GK,62,62,60,32,65,62,62,Xavier Dziekoński,32,33,7,47,6,6,14,41,13,14,48,50,14,25,39,47,11,8,36,11,11,9,10,12,56,28,63,28,20,Medium,Medium,20,Right,188CM,PKO BP Ekstraklasa,Poland,Korona Kielce,78KG,,,,,
8,13061,GK,64,62,58,27,68,63,56,Mihai Eșanu,32,20,6,47,5,9,15,42,13,12,27,23,15,28,50,58,15,14,36,9,16,8,14,14,50,28,52,33,25,Medium,Medium,25,Right,188CM,SUPERLIGA,Romania,FC Petrolul,75KG,,,,,
4,13061,GK,62,62,61,26,65,63,63,Boubacar Fall,24,29,8,47,7,9,13,28,12,12,23,15,14,37,28,50,11,9,22,8,13,7,14,10,54,27,63,27,22,Medium,Medium,22,Right,198CM,Ligue 2 BKT,Senegal,AS Saint-Étienne,80KG,,,,,
16,13061,GK,63,62,60,32,62,61,60,George Gavrilaș,30,34,18,46,16,18,11,61,12,13,33,28,15,29,48,63,19,15,30,18,14,18,13,12,49,33,51,26,33,Medium,Medium,33,Right,185CM,SUPERLIGA,Romania,FC Petrolul,80KG,,,,,
8,13061,GK,62,62,60,33,62,58,60,Diego Gil,32,35,8,44,7,10,14,35,12,11,24,22,12,33,45,63,11,9,15,10,15,8,12,11,42,29,40,20,22,Medium,Medium,22,Right,179CM,Sudamericana,Venezuela,Puerto Cabello,71KG,,,,,
12,13061,GK,58,62,63,34,64,61,61,Mike Hauptmeijer,33,35,14,46,13,15,26,36,10,11,21,25,17,38,48,57,16,19,42,18,18,10,18,13,54,30,55,19,26,Medium,Medium,26,Right,190CM,Eredivisie,Holland,PEC Zwolle,70KG,,,,,
13,13061,GK,66,62,60,31,64,63,60,Oscar Hedvall,32,29,12,47,12,16,14,55,18,15,45,43,15,35,45,46,40,14,42,18,20,20,13,12,54,30,55,22,25,Medium,Medium,25,Left,195CM,3F Superliga,Denmark,FC Midtjylland,89KG,,,,,
9,13061,GK,64,62,61,37,63,60,58,Tomáš Holý,36,39,18,45,16,20,23,42,13,14,18,36,20,35,41,58,19,16,43,15,18,16,25,25,64,19,73,21,32,Medium,Medium,32,Right,206CM,EFL League One,Czech Republic,Carlisle United,102KG,,,,,
12,13061,GK,64,62,60,44,64,60,59,Dejan Iliev,45,43,17,45,12,18,23,38,20,12,27,22,13,37,52,52,21,13,44,21,11,9,14,12,61,35,68,18,28,Medium,Medium,28,Right,195CM,Finnliiga,North Macedonia,HJK Helsinki,87KG,,,,,
5,13061,GK,62,62,61,30,64,61,59,Garissone Innocent,30,31,6,46,9,9,14,26,10,11,24,22,14,37,35,53,15,12,25,10,11,7,13,12,55,25,64,22,23,Medium,Medium,23,Right,192CM,1A Pro League,Haiti,KAS Eupen,90KG,,,,,
15,13061,GK,622,62,62,46,62,63,62,Clint Irwin,48,44,18,47,16,20,25,50,16,14,34,30,20,54,34,55,24,16,47,24,19,10,16,18,70,33,76,34,34,Medium,Medium,34,Right,191CM,MLS,United States,Minnesota United,88KG,,,,,
10,13061,GK,65,62,59,20,70,54,58,Jeong Min Ki,22,17,7,41,10,10,13,42,14,12,20,26,11,37,30,49,15,11,24,13,14,10,15,15,53,28,60,22,27,Medium,Medium,27,Right,190CM,K League 1,Korea Republic,Jeonbuk Hyundai,78KG,,,,,
6,13061,GK,64,62,59,28,64,58,59,Carlos Jiménez,30,24,8,44,6,6,17,35,12,12,28,15,11,27,41,54,12,5,36,12,10,5,13,11,40,26,41,19,22,Medium,Medium,22,Right,180CM,Sudamericana,Bolivia,Blooming,71KG,,,,,
6,13061,GK,64,62,63,30,65,61,59,Conor Kearns,30,30,9,46,5,6,18,53,10,13,39,36,13,35,34,50,25,7,52,7,10,6,14,13,51,35,55,25,25,Medium,Medium,25,Right,188CM,SSE Airtricity PD,Republic of Ireland,Shelbourne,76KG,,,,,
11,13061,GK,63,62,60,35,65,61,60,Florian Kirschke,34,37,8,46,9,6,24,10,13,14,29,22,14,36,41,49,25,13,23,10,16,9,18,20,57,24,60,24,31,Medium,Medium,31,Right,187CM,3. Liga,Germany,VfB Lübeck,85KG,,,,,
6,13061,GK,59,62,60,33,64,63,60,Niklas Klinger,31,35,6,47,6,10,11,30,12,7,24,20,8,49,40,60,12,8,41,10,10,10,9,8,55,36,64,31,28,Medium,Medium,28,Right,187CM,Bundesliga,Germany,VfL Wolfsburg,85KG,,,,,
8,13061,GK,66,62,64,28,62,59,58,Kevin Komar,24,33,6,44,6,5,13,29,13,10,26,41,12,31,27,47,11,14,38,7,10,6,12,13,50,27,59,27,20,Medium,Medium,20,Left,193CM,PKO BP Ekstraklasa,Poland,Puszcza,75KG,,,,,
14,13061,GK,622,62,634,21,65,584,582,Živko Kostadinović,24,17,10,44,9,9,18,42,13,10,23,17,14,22,50,52,12,8,50,16,10,16,14,12,49,19,56,22,31,Medium,Medium,31,Right,196CM,CSSL,Switzerland,FC Zürich,86KG,,,,,
4,13061,GK,65,62,63,27,63,64,64,Noah Kruth,25,30,8,48,8,5,12,35,13,12,25,29,12,21,32,40,10,8,36,13,13,6,13,11,40,26,43,21,20,Medium,Medium,20,Right,186CM,Bundesliga 2,Germany,1. FC Magdeburg,78KG,,,,,
8,13061,GK,62,62,63,25,62,601,611,Ross Laidlaw,29,20,6,45,9,8,17,35,11,13,30,23,10,21,23,58,19,14,41,6,10,19,10,13,59,19,72,24,31,Medium,Medium,31,Right,201CM,cinch Prem,Scotland,Ross County,85KG,,,,,
9,13061,GK,62,62,611,386,60,612,62,Michael Lansing,37,40,10,46,10,12,19,57,15,15,35,37,14,39,50,56,25,16,53,19,15,19,14,13,59,28,66,28,29,Medium,Medium,29,Right,193CM,Eliteserien,United States,Aalesunds FK,88KG,,,,,
18,13061,GK,65,62,61,26,66,63,57,Lee Jun,28,24,19,47,16,16,18,55,23,11,22,27,21,38,31,52,15,19,34,26,24,25,22,22,58,15,61,17,26,Medium,Medium,26,Right,188CM,K League 1,Korea Republic,GwangJu FC,77KG,,,,,
5,13061,GK,63,62,59,21,67,62,60,Thimothée Lo-Tutala,22,20,6,47,9,6,15,23,13,10,25,28,10,31,33,54,17,8,23,7,13,9,12,14,49,20,55,38,20,Medium,Medium,20,Right,186CM,EFL Championship,France,Hull City,93KG,,,,,
4,13061,GK,629,62,657,21,611,631,6415,Jean Louchet,15,29,9,47,6,7,15,27,10,10,17,42,10,32,29,48,21,9,37,11,13,14,11,11,37,20,42,17,27,Medium,Medium,27,Right,192CM,Ligue 2 BKT,France,Valenciennes FC,80KG,,,,,
7,13061,GK,632,62,612,37,632,621,612,Luke McGee,33,42,13,47,13,12,30,45,15,13,42,43,11,33,45,54,27,14,37,14,14,12,17,20,50,26,51,26,28,Medium,Medium,28,Right,193CM,EFL League Two,England,Tranmere Rovers,83KG,,,,,
9,13061,GK,631,62,612,51,642,58,604,Edward McGinty,52,50,10,44,9,8,21,58,15,9,28,25,13,44,52,56,29,19,44,14,9,13,15,14,59,39,58,24,24,Medium,Medium,24,Left,194CM,EFL League One,Republic of Ireland,Oxford United,83KG,,,,,
17,13061,GK,62,62,62,41,63,55,58,Stefano Minelli,40,42,20,41,11,14,17,35,11,15,22,22,12,55,55,61,16,11,57,22,13,17,11,17,55,32,56,20,29,Medium,Medium,29,Left,186CM,Serie BKT,Italy,Feralpisalò,79KG,,,,,
12,13061,GK,621,62,623,52,622,60,622,Richard O'Donnell,54,50,19,45,11,12,14,45,23,11,34,40,11,56,51,55,33,14,47,16,11,10,19,19,68,32,73,29,35,Medium,Medium,35,Left,188CM,EFL League One,England,Blackpool,85KG,,,,,
7,13061,GK,62,62,62,55,60,62,64,Doğukan Özkan,56,54,9,47,5,5,11,22,12,12,16,17,12,45,45,54,11,12,27,9,11,9,14,11,58,19,53,23,23,Medium,Medium,23,Right,185CM,Trendyol Süper Lig,Turkey,Antalyaspor,75KG,,,,,
7,13061,GK,64,62,61,31,63,62,65,Álex Padilla,34,27,6,47,8,5,16,22,13,11,22,20,12,31,34,47,15,10,21,7,8,5,15,10,49,19,52,25,20,Medium,Medium,20,Right,190CM,LALIGA EA SPORTS,Spain,Athletic Club,80KG,,,,,
7,13061,GK,59,62,63,19,59,58,62,Lucas Paes,18,20,5,44,4,7,9,33,13,13,14,21,9,30,25,61,10,12,17,7,13,5,9,11,58,23,75,18,26,Medium,Medium,26,Right,196CM,Liga Portugal,Brazil,Casa Pia AC,92KG,,,,,
9,13061,GK,643,62,592,20,635,562,602,Yannick Pandor,19,22,6,42,7,8,11,28,10,10,22,14,14,26,41,60,19,6,24,12,16,7,15,11,46,23,51,26,22,Medium,Medium,22,Left,192CM,Ligue 1 Uber Eats,Comoros,RC Lens,79KG,,,,,
6,13061,GK,69,62,58,23,60,66,63,Alfonso Pastor,27,17,9,50,8,9,13,27,11,14,17,23,13,22,25,48,18,8,25,8,13,7,12,11,52,24,59,24,23,Medium,Medium,23,Right,190CM,LALIGA EA SPORTS,Spain,Sevilla FC,80KG,,,,,
15,13061,GK,64,62,611,33,651,62,61,Tim Paterok,33,34,13,47,16,16,21,31,15,14,29,28,18,39,38,47,20,19,35,15,12,6,16,14,52,34,55,20,31,Medium,Medium,31,Right,192CM,3. Liga,Germany,Saarbrücken,79KG,,,,,
9,13061,GK,63,62,61,30,64,62,61,Maxime Pattier,34,24,9,47,6,8,11,47,14,11,33,28,13,25,54,49,23,11,46,14,11,7,11,10,49,24,50,23,27,Medium,Medium,27,Right,184CM,Ligue 2 BKT,France,US Concarneau,77KG,,,,,
8,13061,GK,64,62,61,411,64,621,621,Oliver Petersen,42,39,10,47,10,12,12,41,13,12,29,25,14,42,40,50,18,9,32,11,12,12,14,12,59,26,62,22,22,Medium,Medium,22,Right,190CM,Eliteserien,Norway,Molde FK,85KG,,,,,
14,13061,GK,641,62,611,333,62,61,601,Jonathan Rasheed,34,32,14,46,14,14,19,34,15,16,28,26,14,38,43,54,19,15,40,21,16,21,14,16,65,30,77,19,32,Medium,Medium,32,Right,191CM,Allsvenskan,Norway,IFK Värnamo,88KG,,,,,
20,13061,GK,621,62,611,3212,621,602,621,Morten Sætra,32,32,14,45,14,20,19,37,15,16,29,24,19,28,29,57,26,27,39,25,13,16,19,15,58,25,69,25,26,Medium,Medium,26,Right,198CM,Eliteserien,Norway,Strømsgodset IF,90KG,,,,,
12,13061,GK,64,62,61,45,64,60,63,Andrea Sala,46,44,17,45,14,10,13,32,16,18,25,17,15,44,60,49,20,15,46,28,16,25,12,13,59,43,58,23,30,Medium,Medium,30,Right,187CM,Serie BKT,Italy,Catanzaro,76KG,,,,,
11,13061,GK,636,62,626,383,646,625,612,Theo Sander,38,39,11,47,10,10,20,54,15,14,34,38,28,42,40,48,35,20,44,15,13,10,14,13,55,28,59,21,18,Medium,Medium,18,Right,192CM,3F Superliga,Denmark,F.C. København,84KG,,,,,
19,13061,GK,65,62,55,43,70,55,60,Mouhamadou Sarr,43,44,13,41,15,19,21,16,13,20,26,22,16,34,48,49,24,18,25,25,17,17,18,13,62,38,67,18,26,Medium,Medium,26,Right,190CM,Serie BKT,Senegal,Cremonese,80KG,,,,,
5,13061,GK,59,62,62,31,65,63,62,Nicolas Schmid,32,30,10,47,15,11,15,44,14,12,27,26,13,22,29,52,18,14,35,9,21,16,21,17,56,22,59,25,26,Medium,Medium,26,Right,195CM,Ö. Bundesliga,Austria,Blau-Weiss Linz,81KG,,,,,
5,13061,GK,616,62,613,30,616,604,611,Ryan Schofield,28,33,9,45,7,6,14,35,12,11,28,23,11,35,21,64,17,8,40,8,11,12,14,13,41,24,44,23,24,Medium,Medium,24,Right,190CM,EFL League One,England,Portsmouth,70KG,,,,,
8,13061,GK,622,62,602,20,612,583,601,Youri Schoonderwaldt,15,27,6,44,6,5,18,35,14,14,29,24,14,25,46,60,13,14,25,9,13,5,13,10,50,25,49,19,23,Medium,Medium,23,Left,195CM,Eredivisie,Holland,Sparta Rotterdam,82KG,,,,,
18,13061,GK,58,62,63,33,59,63,62,Shao Puliang,31,35,16,47,18,11,14,46,20,14,42,48,15,37,62,65,22,14,58,18,12,29,23,18,39,21,36,14,34,Medium,Medium,34,Right,187CM,CSL,China PR,Cangzhou FC,83KG,,,,,
15,13061,GK,64,62,59,42,68,62,56,Daniele Sommariva,40,44,18,47,17,18,21,21,15,20,31,23,20,37,58,58,18,13,28,19,19,20,17,19,57,31,57,27,26,Medium,Medium,26,Right,185CM,Serie A TIM,Italy,Genoa,76KG,,,,,
10,13061,GK,65,62,56,46,67,55,62,Matías Soria,48,44,8,41,12,7,30,37,20,22,42,32,30,53,51,48,35,25,30,25,20,23,22,21,49,36,43,35,22,Medium,Medium,22,Right,182CM,LPF,United States,Godoy Cruz,76KG,,,,,
7,13061,GK,64,62,60,21,62,55,61,Adam Stejskal,15,29,7,41,6,6,13,36,13,12,18,23,10,26,39,54,10,14,22,12,10,7,11,12,40,17,48,26,21,Medium,Medium,21,Right,189CM,Ö. Bundesliga,Czech Republic,WSG Tirol,81KG,,,,,
16,13061,GK,623,62,603,41,623,63,604,Jack Stevens,39,44,18,47,14,13,24,41,15,10,35,36,19,37,55,58,25,13,33,20,16,17,13,19,59,32,62,24,26,Medium,Medium,26,Right,188CM,EFL League One,England,Cambridge Utd,77KG,,,,,
